"ID_Item"	"Titre"	"Description"	"Contenu"	"Categorie"	"Lien"	"Date_Recup"	"Date_publication"	"ID_flux"	"typeFlux"	"Journal"
"3642833"	"Familiares recorren México para llevar su grito de dolor por 43 desaparecidos"	"Familiares de los 43 estudiantes desaparecidos de Ayotzinapa recorrerán el territorio mexicano durante una semana, para llevar su grito de dolor y reclamo a un país que, según admitió el Ejecutivo, perderá también mucho en términos económicos por este caso."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110529-1"	"2014-11-14 12:39:51"	""	"756340"	"International"	"La Jordana (Bol)"
"3445775"	"Nuevas críticas contra controles aplicados a voluntarios que llegan de África"	"Tanto a las puertas del hospital donde está internado el único enfermo de ébola en Nueva York como desde la misma ONU surgieron críticas a las duras medidas impuestas al personal médico que regresa desde África a Estados Unidos, tras haber arriesgado su vida luchando contra el ébola."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109938-1"	"2014-10-28 18:26:48"	""	"756340"	"International"	"La Jordana (Bol)"
"3620558"	"Ucrania envía nota de protesta a Rusia por presencia de convoyes militares"	"Ucrania envió una nota de protesta a Moscú por los nuevos datos sobre ""la agresión rusa"" en el este del país, debido a la entrada de convoyes militares con armamento pesado desde Rusia."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110440-1"	"2014-11-12 18:39:35"	""	"756340"	"International"	"La Jordana (Bol)"
"3435386"	"Brasil reelige a Dilma Rousseff en los comicios más reñidos de su historia"	"La presidenta brasileña, Dilma Rousseff, fue reelegida para un segundo mandato de cuatro años en los comicios más reñidos de la historia del país y gobernará a partir del 1 de enero de 2015 una sociedad políticamente partida en dos."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109900-1"	"2014-10-27 22:26:41"	""	"756340"	"International"	"La Jordana (Bol)"
"3435392"	"Uruguayos rechazaron reforma de la Constitución para encarcelar menores de 16"	"Los uruguayos rechazaron ayer en las urnas una reforma de la Constitución que tenía por objetivo rebajar la edad de imputabilidad penal de 18 a 16 años en medio de la generalizada preocupación en el país por la seguridad pública."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109906-1"	"2014-10-27 22:26:41"	""	"756340"	"International"	"La Jordana (Bol)"
"3576792"	"Un aniversario del 9-N berlinés muy ciudadano y sin líderes internacionales"	"El 25 aniversario de la caída del muro de Berlín será este domingo una fiesta eminentemente ciudadana, acorde con el espíritu de la revolución pacífica de 1989 y sin presencia de líderes internacionales, reflejo de las nuevas escisiones globales provocadas por la crisis de Ucrania."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110316-1"	"2014-11-08 21:39:01"	""	"756340"	"International"	"La Jordana (Bol)"
"3590757"	"Gobierno de México y movimientos de protesta por desaparecidos rechazan violencia"	"El Gobierno mexicano y los organizadores de protestas por los 43 estudiantes desaparecidos rechazaron todo tipo de violencia tras los incendios de sedes gubernamentales por algunos manifestantes, mientras una nueva marcha exigió este domingo al Estado que asuma su responsabilidad en el caso de los jóvenes."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110345-1"	"2014-11-10 11:39:14"	""	"756340"	"International"	"La Jordana (Bol)"
"3481410"	"PNUD dice 200 millones de latinoamericanos están en riesgo de caer en pobreza"	"Los países latinoamericanos lograron reducir los niveles de pobreza entre 2002 y 2012, pero persiste la vulnerabilidad que amenaza a 200 millones de personas, dijo la administradora del Programa de las Naciones Unidas para el Desarrollo (PNUD), Helen Clark."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110061-1"	"2014-10-31 12:06:10"	""	"756340"	"International"	"La Jordana (Bol)"
"3620559"	"EE.UU. queda libre de ébola al salir del hospital el enfermo de Nueva York"	"Estados Unidos quedó libre de ébola, de momento, al ser dado de alta el último de los enfermos que estaba hospitalizado, el médico Craig Spencer, el único caso registrado en Nueva York."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=110441-1"	"2014-11-12 18:39:35"	""	"756340"	"International"	"La Jordana (Bol)"
"3445782"	"Los laicos se imponen a los islamistas de Al Nahda en las elecciones de Túnez"	"El partido laico Nidá Tunis ha ganado los comicios legislativos tunecinos, según coinciden todos los partidos y observadores, aunque la Instancia Superior Independiente para las Elecciones (ISIE) ha retrasado hasta esta noche la divulgación de los primeros datos oficiales."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109945-1"	"2014-10-28 18:26:48"	""	"756340"	"International"	"La Jordana (Bol)"
"3398639"	"Uruguay cierra campaña entre promesas de ""nueva política"" o ""mayor progreso"""	"El Frente Amplio (FA), el Partido Nacional (PN) y el Partido Colorado (PC) cerraron ayer la campaña por las elecciones generales del próximo día 26 en Uruguay con promesas contrapuestas para ""continuar con el progreso"" o para iniciar un cambio de época con ""una nueva política""."	"NULL"	"NULL"	"http://www.jornadanet.com/n.php?a=109826-1"	"2014-10-24 13:26:08"	""	"756340"	"International"	"La Jordana (Bol)"
