"id";"lang";"label";"type";"code";"iso3"
"Q833";"fr";"Fédération de Malaisie";"country_name";"NA_MYS";"MYS"
"Q833";"fr";"Fédération malaise";"country_name";"NA_MYS";"MYS"
"Q833";"fr";"Malaisie";"country_name";"NA_MYS";"MYS"
"Q1030";"fr";"la République de Namibie";"country_name";"NA_NAM";"NAM"
"Q1030";"fr";"Namibie";"country_name";"NA_NAM";"NAM"
"Q1030";"fr";"République de Namibie";"country_name";"NA_NAM";"NAM"
"Q3935";"fr";"Windhoek";"capital_city";"CA_NAM";"NAM"
"Q1032";"fr";"la République du Niger";"country_name";"NA_NER";"NER"
"Q1032";"fr";"Niger";"country_name";"NA_NER";"NER"
"Q1032";"fr";"République du Niger";"country_name";"NA_NER";"NER"
"Q3674";"fr";"Niamey";"capital_city";"CA_NER";"NER"
"Q3674";"fr";"Ville de Niamey";"capital_city";"CA_NER";"NER"
"Q1033";"fr";"la République fédérale du Nigéria";"country_name";"NA_NGA";"NGA"
"Q1033";"fr";"Nigeria";"country_name";"NA_NGA";"NGA"
"Q1033";"fr";"Nigéria";"country_name";"NA_NGA";"NGA"
"Q1033";"fr";"République fédérale du Nigeria";"country_name";"NA_NGA";"NGA"
"Q1033";"fr";"République fédérale du Nigéria";"country_name";"NA_NGA";"NGA"
"Q1033";"fr";"République fédérale nigériane";"country_name";"NA_NGA";"NGA"
"Q3787";"fr";"Abuja";"capital_city";"CA_NGA";"NGA"
"Q3274";"fr";"Managua";"capital_city";"CA_NIC";"NIC"
"Q811";"fr";"la République du Nicaragua";"country_name";"NA_NIC";"NIC"
"Q811";"fr";"Nicaragua";"country_name";"NA_NIC";"NIC"
"Q811";"fr";"République du Nicaragua";"country_name";"NA_NIC";"NIC"
"Q811";"fr";"République nicaraguayenne";"country_name";"NA_NIC";"NIC"
"Q29999";"fr";"Pays-Bas";"country_name";"NA_NLD";"NLD"
"Q29999";"fr";"royaume des Pays Bas";"country_name";"NA_NLD";"NLD"
"Q29999";"fr";"Royaume des Pays-Bas";"country_name";"NA_NLD";"NLD"
"Q727";"fr";"Amsterdam";"capital_city";"CA_NLD";"NLD"
"Q20";"fr";"le Royaume de Norvège";"country_name";"NA_NOR";"NOR"
"Q20";"fr";"Norv.";"country_name";"NA_NOR";"NOR"
"Q20";"fr";"Norvège";"country_name";"NA_NOR";"NOR"
"Q20";"fr";"Royaume de Norvège";"country_name";"NA_NOR";"NOR"
"Q585";"fr";"Christiania";"capital_city";"CA_NOR";"NOR"
"Q585";"fr";"Kristiania";"capital_city";"CA_NOR";"NOR"
"Q585";"fr";"Oslo";"capital_city";"CA_NOR";"NOR"
"Q3037";"fr";"Katmandou";"capital_city";"CA_NPL";"NPL"
"Q837";"fr";"la République démocratique fédérale du Népal";"country_name";"NA_NPL";"NPL"
"Q837";"fr";"Népal";"country_name";"NA_NPL";"NPL"
"Q837";"fr";"République démocratique fédérale du Népal";"country_name";"NA_NPL";"NPL"
"Q31026";"fr";"Jarren";"capital_city";"CA_NRU";"NRU"
"Q31026";"fr";"Makwa";"capital_city";"CA_NRU";"NRU"
"Q31026";"fr";"Yaren";"capital_city";"CA_NRU";"NRU"
"Q697";"fr";"la République de Nauru";"country_name";"NA_NRU";"NRU"
"Q697";"fr";"Nauru";"country_name";"NA_NRU";"NRU"
"Q23661";"fr";"District de Wellington";"capital_city";"CA_NZL";"NZL"
"Q23661";"fr";"Wellington";"capital_city";"CA_NZL";"NZL"
"Q23661";"fr";"Wellington City";"capital_city";"CA_NZL";"NZL"
"Q23661";"fr";"Wellington District";"capital_city";"CA_NZL";"NZL"
"Q664";"fr";"Aotearoa";"country_name";"NA_NZL";"NZL"
"Q664";"fr";"la Nouvelle-Zélande";"country_name";"NA_NZL";"NZL"
"Q664";"fr";"Nouvelle-Zélande";"country_name";"NA_NZL";"NZL"
"Q664";"fr";"Nouvelle-zélande";"country_name";"NA_NZL";"NZL"
"Q3826";"fr";"Mascate";"capital_city";"CA_OMN";"OMN"
"Q3826";"fr";"Masqat";"capital_city";"CA_OMN";"OMN"
"Q3826";"fr";"Muscat";"capital_city";"CA_OMN";"OMN"
"Q842";"fr";"le Sultanat d Oman";"country_name";"NA_OMN";"OMN"
"Q842";"fr";"Oman";"country_name";"NA_OMN";"OMN"
"Q842";"fr";"Sultanat d Oman";"country_name";"NA_OMN";"OMN"
"Q23427";"fr";"Ossétie du Sud-Alanie";"country_name";"NA_OSA";"OSA"
"Q23427";"fr";"Ossetie-du-Sud";"country_name";"NA_OSA";"OSA"
"Q23427";"fr";"Ossétie-du-Sud";"country_name";"NA_OSA";"OSA"
"Q23427";"fr";"République d Ossétie du Sud";"country_name";"NA_OSA";"OSA"
"Q79863";"fr";"Chreba";"capital_city";"CA_OSA";"OSA"
"Q79863";"fr";"Staliniri";"capital_city";"CA_OSA";"OSA"
"Q79863";"fr";"Tshinvali";"capital_city";"CA_OSA";"OSA"
"Q79863";"fr";"Tskhinval";"capital_city";"CA_OSA";"OSA"
"Q79863";"fr";"Tskhinvali";"capital_city";"CA_OSA";"OSA"
"Q1362";"fr";"Islamabad";"capital_city";"CA_PAK";"PAK"
"Q843";"fr";"la République islamique du Pakistan";"country_name";"NA_PAK";"PAK"
"Q843";"fr";"Pakistan";"country_name";"NA_PAK";"PAK"
"Q843";"fr";"République islamique du Pakistan";"country_name";"NA_PAK";"PAK"
"Q804";"fr";"la République du Panama";"country_name";"NA_PAN";"PAN"
"Q804";"fr";"Panama";"country_name";"NA_PAN";"PAN"
"Q804";"fr";"République de Panama";"country_name";"NA_PAN";"PAN"
"Q2868";"fr";"Lima";"capital_city";"CA_PER";"PER"
"Q419";"fr";"Pérou";"country_name";"NA_PER";"PER"
"Q419";"fr";"République du Pérou";"country_name";"NA_PER";"PER"
"Q1461";"fr";"Manille";"capital_city";"CA_PHL";"PHL"
"Q1461";"fr";"Ville de Manille";"capital_city";"CA_PHL";"PHL"
"Q928";"fr";"Îles Philippines";"country_name";"NA_PHL";"PHL"
"Q928";"fr";"la République des Philippines";"country_name";"NA_PHL";"PHL"
"Q928";"fr";"Phil.";"country_name";"NA_PHL";"PHL"
"Q928";"fr";"Philippines";"country_name";"NA_PHL";"PHL"
"Q928";"fr";"République des Philippines";"country_name";"NA_PHL";"PHL"
"Q515229";"fr";"Ngerulmud";"capital_city";"CA_PLW";"PLW"
"Q695";"fr";"Belau";"country_name";"NA_PLW";"PLW"
"Q695";"fr";"la République des Palaos";"country_name";"NA_PLW";"PLW"
"Q695";"fr";"Palaos";"country_name";"NA_PLW";"PLW"
"Q695";"fr";"Palau";"country_name";"NA_PLW";"PLW"
"Q36526";"fr";"Port Moresby";"capital_city";"CA_PNG";"PNG"
"Q36526";"fr";"Port-Moresby";"capital_city";"CA_PNG";"PNG"
"Q36526";"fr";"Pot Mosbi";"capital_city";"CA_PNG";"PNG"
"Q691";"fr";"État indépendant de Papouasie-Nouvelle-Guinée";"country_name";"NA_PNG";"PNG"
"Q691";"fr";"l État indépendant de Papouasie- Nouvelle-Guinée";"country_name";"NA_PNG";"PNG"
"Q691";"fr";"Papouasie-nouvelle- Guinée";"country_name";"NA_PNG";"PNG"
"Q691";"fr";"Papouasie-Nouvelle-Guinée";"country_name";"NA_PNG";"PNG"
"Q270";"fr";"Varsovie";"capital_city";"CA_POL";"POL"
"Q36";"fr";"la République de Pologne";"country_name";"NA_POL";"POL"
"Q36";"fr";"Pol.";"country_name";"NA_POL";"POL"
"Q36";"fr";"Pologne";"country_name";"NA_POL";"POL"
"Q36";"fr";"République de Pologne";"country_name";"NA_POL";"POL"
"Q36";"fr";"République polonaise";"country_name";"NA_POL";"POL"
"Q18808";"fr";"P yongyang";"capital_city";"CA_PRK";"PRK"
"Q18808";"fr";"Phyongyang";"capital_city";"CA_PRK";"PRK"
"Q18808";"fr";"Pyeongyang";"capital_city";"CA_PRK";"PRK"
"Q18808";"fr";"Pyongyang";"capital_city";"CA_PRK";"PRK"
"Q423";"fr";"Corée du Nord";"country_name";"NA_PRK";"PRK"
"Q423";"fr";"Corée Du Nord";"country_name";"NA_PRK";"PRK"
"Q423";"fr";"la République populaire démocratique de Corée";"country_name";"NA_PRK";"PRK"
"Q423";"fr";"République populaire de Corée";"country_name";"NA_PRK";"PRK"
"Q423";"fr";"République populaire démocratique de Corée";"country_name";"NA_PRK";"PRK"
"Q423";"fr";"RPDC";"country_name";"NA_PRK";"PRK"
"Q45";"fr";"la République portugaise";"country_name";"NA_PRT";"PRT"
"Q45";"fr";"Portugal";"country_name";"NA_PRT";"PRT"
"Q597";"fr";"Lisboa";"capital_city";"CA_PRT";"PRT"
"Q597";"fr";"Lisbonne";"capital_city";"CA_PRT";"PRT"
"Q2933";"fr";"Assomption";"capital_city";"CA_PRY";"PRY"
"Q2933";"fr";"Asuncion";"capital_city";"CA_PRY";"PRY"
"Q2933";"fr";"Asunción";"capital_city";"CA_PRY";"PRY"
"Q733";"fr";"Cœur de l Amérique du Sud";"country_name";"NA_PRY";"PRY"
"Q733";"fr";"la République du Paraguay";"country_name";"NA_PRY";"PRY"
"Q733";"fr";"Paraguay";"country_name";"NA_PRY";"PRY"
"Q733";"fr";"République du Paraguay";"country_name";"NA_PRY";"PRY"
"Q158119";"fr";"Ramallah";"capital_city";"CA_PSE";"PSE"
"Q36678";"fr";"Cisjordanie";"country_name";"NA_PSE";"PSE"
"Q36678";"fr";"Cisjordanie occupée";"country_name";"NA_PSE";"PSE"
"Q36678";"fr";"Judée et Samarie";"country_name";"NA_PSE";"PSE"
"Q36678";"fr";"Judée-Samarie";"country_name";"NA_PSE";"PSE"
"Q39760";"fr";"bande de Gaza";"country_name";"NA_PSE";"PSE"
"Q407199";"fr";"Cisjordanie et Gaza";"country_name";"NA_PSE";"PSE"
"Q407199";"fr";"Territoire palestinien occupé";"country_name";"NA_PSE";"PSE"
"Q407199";"fr";"Territoires palestiniens";"country_name";"NA_PSE";"PSE"
"Q407199";"fr";"Territoires palestiniens occupés";"country_name";"NA_PSE";"PSE"
"Q47492";"fr";"Azza";"capital_city";"CA_PSE";"PSE"
"Q47492";"fr";"Gaza";"capital_city";"CA_PSE";"PSE"
"Q47492";"fr";"Gaza City";"capital_city";"CA_PSE";"PSE"
"Q47492";"fr";"ville de Gaza";"capital_city";"CA_PSE";"PSE"
"Q3861";"fr";"Doha";"capital_city";"CA_QAT";"QAT"
"Q846";"fr";"Katar";"country_name";"NA_QAT";"QAT"
"Q846";"fr";"l État du Qatar";"country_name";"NA_QAT";"QAT"
"Q846";"fr";"Qatar";"country_name";"NA_QAT";"QAT"
"Q19660";"fr";"Bucarest";"capital_city";"CA_ROU";"ROU"
"Q19660";"fr";"Bucharest";"capital_city";"CA_ROU";"ROU"
"Q19660";"fr";"Bucuresti";"capital_city";"CA_ROU";"ROU"
"Q19660";"fr";"Capitale de la Roumanie";"capital_city";"CA_ROU";"ROU"
"Q19660";"fr";"Municipalité de Bucarest";"capital_city";"CA_ROU";"ROU"
"Q218";"fr";"la Roumanie";"country_name";"NA_ROU";"ROU"
"Q218";"fr";"Roum.";"country_name";"NA_ROU";"ROU"
"Q218";"fr";"Roumanie";"country_name";"NA_ROU";"ROU"
"Q159";"fr";"Fédération de Russie";"country_name";"NA_RUS";"RUS"
"Q159";"fr";"Rus.";"country_name";"NA_RUS";"RUS"
"Q159";"fr";"Russie";"country_name";"NA_RUS";"RUS"
"Q649";"fr";"Moscou";"capital_city";"CA_RUS";"RUS"
"Q1037";"fr";"la République du Rwanda";"country_name";"NA_RWA";"RWA"
"Q1037";"fr";"République Rwandaise";"country_name";"NA_RWA";"RWA"
"Q1037";"fr";"Rwanda";"country_name";"NA_RWA";"RWA"
"Q3859";"fr";"Kigali";"capital_city";"CA_RWA";"RWA"
"Q3692";"fr";"Riyad";"capital_city";"CA_SAU";"SAU"
"Q851";"fr";"Arabie saoudite";"country_name";"NA_SAU";"SAU"
"Q851";"fr";"Arabie Saoudite";"country_name";"NA_SAU";"SAU"
"Q851";"fr";"Arabie séoudite";"country_name";"NA_SAU";"SAU"
"Q851";"fr";"Arabie Séoudite";"country_name";"NA_SAU";"SAU"
"Q851";"fr";"le Royaume d Arabie saoudite";"country_name";"NA_SAU";"SAU"
"Q851";"fr";"Royaume d Arabie saoudite";"country_name";"NA_SAU";"SAU"
"Q1049";"fr";"la République du Soudan";"country_name";"NA_SDN";"SDN"
"Q1049";"fr";"Soudan";"country_name";"NA_SDN";"SDN"
"Q1963";"fr";"Khartoum";"capital_city";"CA_SDN";"SDN"
"Q1041";"fr";"la République du Sénégal";"country_name";"NA_SEN";"SEN"
"Q1041";"fr";"république du Sénégal";"country_name";"NA_SEN";"SEN"
"Q1041";"fr";"Sén.";"country_name";"NA_SEN";"SEN"
"Q1041";"fr";"Sénégal";"country_name";"NA_SEN";"SEN"
"Q3718";"fr";"Dakar";"capital_city";"CA_SEN";"SEN"
"Q334";"fr";"République de Singapour";"capital_city";"CA_SGP";"SGP"
"Q334";"fr";"République de Singapour";"country_name";"NA_SGP";"SGP"
"Q334";"fr";"Singapour";"capital_city";"CA_SGP";"SGP"
"Q334";"fr";"Singapour";"country_name";"NA_SGP";"SGP"
"Q40921";"fr";"Honiara";"capital_city";"CA_SLB";"SLB"
"Q685";"fr";"Îles Salomon";"country_name";"NA_SLB";"SLB"
"Q685";"fr";"îles Salomon";"country_name";"NA_SLB";"SLB"
"Q685";"fr";"les Îles Salomon";"country_name";"NA_SLB";"SLB"
"Q685";"fr";"Salomon";"country_name";"NA_SLB";"SLB"
"Q1044";"fr";"la République de Sierra Leone";"country_name";"NA_SLE";"SLE"
"Q1044";"fr";"Sierra Leone";"country_name";"NA_SLE";"SLE"
"Q3780";"fr";"Freetown";"capital_city";"CA_SLE";"SLE"
"Q3110";"fr";"San Salvador";"capital_city";"CA_SLV";"SLV"
"Q792";"fr";"El Salvador";"country_name";"NA_SLV";"SLV"
"Q792";"fr";"la République du Salvador";"country_name";"NA_SLV";"SLV"
"Q792";"fr";"Salvador";"country_name";"NA_SLV";"SLV"
"Q238";"fr";"la République de Saint-Marin";"country_name";"NA_SMR";"SMR"
"Q238";"fr";"République de Saint-Marin";"country_name";"NA_SMR";"SMR"
"Q238";"fr";"Saint-Marin";"country_name";"NA_SMR";"SMR"
"Q238";"fr";"Saint-marin";"country_name";"NA_SMR";"SMR"
"Q1045";"fr";"la République fédérale de Somalie";"country_name";"NA_SOM";"SOM"
"Q1045";"fr";"Somalie";"country_name";"NA_SOM";"SOM"
"Q2449";"fr";"Mogadiscio";"capital_city";"CA_SOM";"SOM"
"Q3711";"fr";"Belgrade";"capital_city";"CA_SRB";"SRB"
"Q403";"fr";"la République de Serbie";"country_name";"NA_SRB";"SRB"
"Q403";"fr";"Serbie";"country_name";"NA_SRB";"SRB"
"Q1947";"fr";"Djouba";"capital_city";"CA_SSD";"SSD"
"Q958";"fr";"la République du Soudan du Sud";"country_name";"NA_SSD";"SSD"
"Q958";"fr";"République du Soudan du Sud";"country_name";"NA_SSD";"SSD"
"Q958";"fr";"Soudan du Sud";"country_name";"NA_SSD";"SSD"
"Q958";"fr";"Soudan Du Sud";"country_name";"NA_SSD";"SSD"
"Q958";"fr";"Sud-Soudan";"country_name";"NA_SSD";"SSD"
"Q1039";"fr";"la République démocratique de Sao Tomé-et-Principe";"country_name";"NA_STP";"STP"
"Q1039";"fr";"Saint-Thomas-et-Île-du-Prince";"country_name";"NA_STP";"STP"
"Q1039";"fr";"Saint-Thomas-et-Prince";"country_name";"NA_STP";"STP"
"Q1039";"fr";"São Tomé e Príncipe";"country_name";"NA_STP";"STP"
"Q1039";"fr";"São Tomé et Príncipe";"country_name";"NA_STP";"STP"
"Q1039";"fr";"Sao Tomé-et-Pr.";"country_name";"NA_STP";"STP"
"Q1039";"fr";"Sao Tomé-et-Principe";"country_name";"NA_STP";"STP"
"Q1039";"fr";"Sao Tomé-et-principe";"country_name";"NA_STP";"STP"
"Q3932";"fr";"Saint-Thomas";"capital_city";"CA_STP";"STP"
"Q3932";"fr";"Sao Tomé";"capital_city";"CA_STP";"STP"
"Q3932";"fr";"São Tomé";"capital_city";"CA_STP";"STP"
"Q3001";"fr";"Paramaribo";"capital_city";"CA_SUR";"SUR"
"Q730";"fr";"République du Surinam";"country_name";"NA_SUR";"SUR"
"Q730";"fr";"République du Suriname";"country_name";"NA_SUR";"SUR"
"Q730";"fr";"Surinam";"country_name";"NA_SUR";"SUR"
"Q730";"fr";"Suriname";"country_name";"NA_SUR";"SUR"
"Q1780";"fr";"Bratislava";"capital_city";"CA_SVK";"SVK"
"Q1780";"fr";"Posonie";"capital_city";"CA_SVK";"SVK"
"Q1780";"fr";"Pozsony (hu)";"capital_city";"CA_SVK";"SVK"
"Q1780";"fr";"Presbourg";"capital_city";"CA_SVK";"SVK"
"Q214";"fr";"la République slovaque";"country_name";"NA_SVK";"SVK"
"Q214";"fr";"République slovaque";"country_name";"NA_SVK";"SVK"
"Q214";"fr";"Slovaquie";"country_name";"NA_SVK";"SVK"
"Q215";"fr";"la République de Slovénie";"country_name";"NA_SVN";"SVN"
"Q215";"fr";"République de Slovénie";"country_name";"NA_SVN";"SVN"
"Q215";"fr";"Slovénie";"country_name";"NA_SVN";"SVN"
"Q437";"fr";"Aemona";"capital_city";"CA_SVN";"SVN"
"Q437";"fr";"Laibach";"capital_city";"CA_SVN";"SVN"
"Q437";"fr";"Laybach";"capital_city";"CA_SVN";"SVN"
"Q437";"fr";"Lioubiana";"capital_city";"CA_SVN";"SVN"
"Q437";"fr";"Lioubliana";"capital_city";"CA_SVN";"SVN"
"Q437";"fr";"Ljubljana";"capital_city";"CA_SVN";"SVN"
"Q437";"fr";"Loubiana";"capital_city";"CA_SVN";"SVN"
"Q1754";"fr";"STHLM";"capital_city";"CA_SWE";"SWE"
"Q1754";"fr";"Stockholm";"capital_city";"CA_SWE";"SWE"
"Q34";"fr";"le Royaume de Suède";"country_name";"NA_SWE";"SWE"
"Q34";"fr";"Suède";"country_name";"NA_SWE";"SWE"
"Q1050";"fr";"Eswatini";"country_name";"NA_SWZ";"SWZ"
"Q1050";"fr";"Ngwané";"country_name";"NA_SWZ";"SWZ"
"Q1050";"fr";"Royaume d Eswatini";"country_name";"NA_SWZ";"SWZ"
"Q1050";"fr";"Royaume du Swaziland";"country_name";"NA_SWZ";"SWZ"
"Q3904";"fr";"Mbabane";"capital_city";"CA_SWZ";"SWZ"
"Q1042";"fr";"la République des Seychelles";"country_name";"NA_SYC";"SYC"
"Q1042";"fr";"Repiblik Sesel";"country_name";"NA_SYC";"SYC"
"Q1042";"fr";"République des Seychelles";"country_name";"NA_SYC";"SYC"
"Q1042";"fr";"Seychelles";"country_name";"NA_SYC";"SYC"
"Q3940";"fr";"Victoria";"capital_city";"CA_SYC";"SYC"
"Q3766";"fr";"Damas";"capital_city";"CA_SYR";"SYR"
"Q3766";"fr";"Dimashq";"capital_city";"CA_SYR";"SYR"
"Q3766";"fr";"Dimashq ach-Cham";"capital_city";"CA_SYR";"SYR"
"Q858";"fr";"République arabe syrienne";"country_name";"NA_SYR";"SYR"
"Q858";"fr";"Syrie";"country_name";"NA_SYR";"SYR"
"Q3659";"fr";"N Djaména";"capital_city";"CA_TCD";"TCD"
"Q3659";"fr";"Ndjamena";"capital_city";"CA_TCD";"TCD"
"Q657";"fr";"la République du Tchad";"country_name";"NA_TCD";"TCD"
"Q657";"fr";"République du Tchad";"country_name";"NA_TCD";"TCD"
"Q657";"fr";"Tchad";"country_name";"NA_TCD";"TCD"
"Q3792";"fr";"Lomé";"capital_city";"CA_TGO";"TGO"
"Q945";"fr";"la République togolaise";"country_name";"NA_TGO";"TGO"
"Q945";"fr";"République togolaise";"country_name";"NA_TGO";"TGO"
"Q945";"fr";"Togo";"country_name";"NA_TGO";"TGO"
"Q1861";"fr";"Bangkok";"capital_city";"CA_THA";"THA"
"Q1861";"fr";"Krung Thep";"capital_city";"CA_THA";"THA"
"Q1861";"fr";"Krung Thep Maha Nakhon";"capital_city";"CA_THA";"THA"
"Q1861";"fr";"Krungthepmahanakhon Amonrattanakosin Mahintharayutthaya Mahadilokphop Noppharatratchathaniburirom Udomratchaniwetmahasathan Amonphimanawatansathit Sakkathattiyawitsanukamprasit";"capital_city";"CA_THA";"THA"
"Q869";"fr";"Royaume de Thailande";"country_name";"NA_THA";"THA"
"Q869";"fr";"Royaume de Thaïlande";"country_name";"NA_THA";"THA"
"Q869";"fr";"Siam";"country_name";"NA_THA";"THA"
"Q869";"fr";"Thaïl";"country_name";"NA_THA";"THA"
"Q869";"fr";"Thaïl.";"country_name";"NA_THA";"THA"
"Q869";"fr";"Thailande";"country_name";"NA_THA";"THA"
"Q869";"fr";"Thaïlande";"country_name";"NA_THA";"THA"
"Q863";"fr";"la République du Tadjikistan";"country_name";"NA_TJK";"TJK"
"Q863";"fr";"Tadjikistan";"country_name";"NA_TJK";"TJK"
"Q9365";"fr";"Douchanbé";"capital_city";"CA_TJK";"TJK"
"Q9365";"fr";"Stalinabad";"capital_city";"CA_TJK";"TJK"
"Q23438";"fr";"Achgabad";"capital_city";"CA_TKM";"TKM"
"Q23438";"fr";"Achgabat";"capital_city";"CA_TKM";"TKM"
"Q23438";"fr";"Achkabad";"capital_city";"CA_TKM";"TKM"
"Q23438";"fr";"Achkhabad";"capital_city";"CA_TKM";"TKM"
"Q23438";"fr";"Asgabat";"capital_city";"CA_TKM";"TKM"
"Q23438";"fr";"Ashgabad";"capital_city";"CA_TKM";"TKM"
"Q23438";"fr";"Ashgabat";"capital_city";"CA_TKM";"TKM"
"Q23438";"fr";"Ashkabad";"capital_city";"CA_TKM";"TKM"
"Q23438";"fr";"Ashkhabad";"capital_city";"CA_TKM";"TKM"
"Q23438";"fr";"Poltoratsk";"capital_city";"CA_TKM";"TKM"
"Q874";"fr";"Turkménie";"country_name";"NA_TKM";"TKM"
"Q874";"fr";"Turkménistan";"country_name";"NA_TKM";"TKM"
"Q574";"fr";"la République démocratique du Timor oriental";"country_name";"NA_TLS";"TLS"
"Q574";"fr";"République démocratique du Timor oriental";"country_name";"NA_TLS";"TLS"
"Q574";"fr";"République démocratique du Timor-Leste";"country_name";"NA_TLS";"TLS"
"Q574";"fr";"République démocratique du Timor-Oriental";"country_name";"NA_TLS";"TLS"
"Q574";"fr";"Timor oriental";"country_name";"NA_TLS";"TLS"
"Q574";"fr";"Timor Oriental";"country_name";"NA_TLS";"TLS"
"Q574";"fr";"Timor-Leste";"country_name";"NA_TLS";"TLS"
"Q574";"fr";"Timor-Oriental";"country_name";"NA_TLS";"TLS"
"Q9310";"fr";"Dili";"capital_city";"CA_TLS";"TLS"
"Q38834";"fr";"Nuku alofa";"capital_city";"CA_TON";"TON"
"Q38834";"fr";"Nuku<U+02BB>alofa";"capital_city";"CA_TON";"TON"
"Q38834";"fr";"Nukualofa";"capital_city";"CA_TON";"TON"
"Q678";"fr";"le Royaume des Tonga";"country_name";"NA_TON";"TON"
"Q678";"fr";"Tonga";"country_name";"NA_TON";"TON"
"Q39178";"fr";"Port d Espagne";"capital_city";"CA_TTO";"TTO"
"Q39178";"fr";"Port of Spain";"capital_city";"CA_TTO";"TTO"
"Q39178";"fr";"Port-d Espagne";"capital_city";"CA_TTO";"TTO"
"Q39178";"fr";"Port-d espagne";"capital_city";"CA_TTO";"TTO"
"Q39178";"fr";"Port-of-Spain";"capital_city";"CA_TTO";"TTO"
"Q39178";"fr";"TTPP";"capital_city";"CA_TTO";"TTO"
"Q754";"fr";"la République de Trinité-et-Tobago";"country_name";"NA_TTO";"TTO"
"Q754";"fr";"République de Trinité-et-Tobago";"country_name";"NA_TTO";"TTO"
"Q754";"fr";"Trinidad and Tobago";"country_name";"NA_TTO";"TTO"
"Q754";"fr";"Trinité et Tobago";"country_name";"NA_TTO";"TTO"
"Q754";"fr";"Trinité-et-Tobago";"country_name";"NA_TTO";"TTO"
"Q754";"fr";"Trinité-et-tobago";"country_name";"NA_TTO";"TTO"
"Q3572";"fr";"Tunis";"capital_city";"CA_TUN";"TUN"
"Q948";"fr";"République tunisienne";"country_name";"NA_TUN";"TUN"
"Q948";"fr";"Tun.";"country_name";"NA_TUN";"TUN"
"Q948";"fr";"Tunisie";"country_name";"NA_TUN";"TUN"
"Q3640";"fr";"Ankara";"capital_city";"CA_TUR";"TUR"
"Q43";"fr";"la République de Turquie";"country_name";"NA_TUR";"TUR"
"Q43";"fr";"République de Turquie";"country_name";"NA_TUR";"TUR"
"Q43";"fr";"République turque";"country_name";"NA_TUR";"TUR"
"Q43";"fr";"Turq.";"country_name";"NA_TUR";"TUR"
"Q43";"fr";"Turquie";"country_name";"NA_TUR";"TUR"
"Q34126";"fr";"Funafuti";"capital_city";"CA_TUV";"TUV"
"Q34126";"fr";"Vaiaku";"capital_city";"CA_TUV";"TUV"
"Q672";"fr";"État des Tuvalu";"country_name";"NA_TUV";"TUV"
"Q672";"fr";"les Tuvalu";"country_name";"NA_TUV";"TUV"
"Q672";"fr";"Tuvalu";"country_name";"NA_TUV";"TUV"
"Q1867";"fr";"Taibei";"capital_city";"CA_TWN";"TWN"
"Q1867";"fr";"Taipei";"capital_city";"CA_TWN";"TWN"
"Q865";"fr";"Chine nationaliste";"country_name";"NA_TWN";"TWN"
"Q865";"fr";"république de Chine";"country_name";"NA_TWN";"TWN"
"Q865";"fr";"république nationaliste de Chine";"country_name";"NA_TWN";"TWN"
"Q865";"fr";"Taiwan";"country_name";"NA_TWN";"TWN"
"Q865";"fr";"Taïwan";"country_name";"NA_TWN";"TWN"
"Q3866";"fr";"Dodoma";"capital_city";"CA_TZA";"TZA"
"Q924";"fr";"la République unie de Tanzanie";"country_name";"NA_TZA";"TZA"
"Q924";"fr";"République unie de Tanzanie";"country_name";"NA_TZA";"TZA"
"Q924";"fr";"République-unie de Tanzanie";"country_name";"NA_TZA";"TZA"
"Q924";"fr";"Tanzanie";"country_name";"NA_TZA";"TZA"
"Q1036";"fr";"Ouganda";"country_name";"NA_UGA";"UGA"
"Q1036";"fr";"République d Ouganda";"country_name";"NA_UGA";"UGA"
"Q3894";"fr";"Kampala";"capital_city";"CA_UGA";"UGA"
"Q1899";"fr";"Kiev";"capital_city";"CA_UKR";"UKR"
"Q1899";"fr";"Kyiv";"capital_city";"CA_UKR";"UKR"
"Q212";"fr";"Ukr.";"country_name";"NA_UKR";"UKR"
"Q212";"fr";"Ukraine";"country_name";"NA_UKR";"UKR"
"Q1335";"fr";"Montevideo";"capital_city";"CA_URY";"URY"
"Q1335";"fr";"San Felipe y Santiago de Montevideo";"capital_city";"CA_URY";"URY"
"Q77";"fr";"la République orientale de l Uruguay";"country_name";"NA_URY";"URY"
"Q77";"fr";"Uruguay";"country_name";"NA_URY";"URY"
"Q30";"fr";"Amérique";"country_name";"NA_USA";"USA"
"Q30";"fr";"É-U.";"country_name";"NA_USA";"USA"
"Q30";"fr";"E.-U.";"country_name";"NA_USA";"USA"
"Q30";"fr";"É.-U.";"country_name";"NA_USA";"USA"
"Q30";"fr";"É.U.";"country_name";"NA_USA";"USA"
"Q30";"fr";"Etats-Unis";"country_name";"NA_USA";"USA"
"Q30";"fr";"États-Unis";"country_name";"NA_USA";"USA"
"Q30";"fr";"États-unis";"country_name";"NA_USA";"USA"
"Q30";"fr";"États-Unis d Amérique";"country_name";"NA_USA";"USA"
"Q30";"fr";"Les États";"country_name";"NA_USA";"USA"
"Q30";"fr";"les États-Unis d Amérique";"country_name";"NA_USA";"USA"
"Q30";"fr";"Oncle Sam";"country_name";"NA_USA";"USA"
"Q30";"fr";"pays de l Oncle Sam";"country_name";"NA_USA";"USA"
"Q30";"fr";"States";"country_name";"NA_USA";"USA"
"Q30";"fr";"USA";"country_name";"NA_USA";"USA"
